case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c12-small-c2deficit1,small,c2deficit,1,new,101,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,49,-282499763,
c12-small-c2deficit1,small,c2deficit,2,old,89,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,49,-282499763,
c12-small-c2deficit1,small,c2deficit,2,new,105,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,39,-282499763,
c12-small-c2deficit1,small,c2deficit,3,old,105,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,39,-282499763,
c12-small-c2deficit1,small,c2deficit,3,new,101,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,43,-282499763,
c12-small-c2deficit1,small,c2deficit,4,old,92,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,43,-282499763,
c12-small-c2deficit1,small,c2deficit,4,new,113,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,39,-282499763,
c13-small-c42pair0,small,c42pair,0,old,120,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,103,1764795788,
c13-small-c42pair0,small,c42pair,0,new,411,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,79,1764795788,same
c13-small-c42pair0,small,c42pair,1,old,97,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,39,1764795788,
c13-small-c42pair0,small,c42pair,1,new,237,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,79,1764795788,
c13-small-c42pair0,small,c42pair,2,old,112,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,69,1764795788,
c13-small-c42pair0,small,c42pair,2,new,259,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,77,1764795788,
c13-small-c42pair0,small,c42pair,3,old,92,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,35,1764795788,
c13-small-c42pair0,small,c42pair,3,new,354,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,79,1764795788,
c13-small-c42pair0,small,c42pair,4,old,93,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,27,1764795788,
c13-small-c42pair0,small,c42pair,4,new,362,0,0,0,0,0,0.0,159.0,0.9167,0,60,159.0,77,1764795788,
c14-small-c42pair1,small,c42pair,0,old,146,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,39,-64267629,
c14-small-c42pair1,small,c42pair,0,new,126,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,39,-64267629,same
c14-small-c42pair1,small,c42pair,1,old,158,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,27,-64267629,
c14-small-c42pair1,small,c42pair,1,new,110,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,27,-64267629,
c14-small-c42pair1,small,c42pair,2,old,124,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,27,-64267629,
c14-small-c42pair1,small,c42pair,2,new,117,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,27,-64267629,
c14-small-c42pair1,small,c42pair,3,old,123,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,27,-64267629,
c14-small-c42pair1,small,c42pair,3,new,157,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,27,-64267629,
c14-small-c42pair1,small,c42pair,4,old,115,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,27,-64267629,
c14-small-c42pair1,small,c42pair,4,new,125,0,0,0,0,0,0.0,211.0,1.0000,2,66,211.0,27,-64267629,
c15-medium-normal0,medium,normal,0,old,2335,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,97,-1901324543,
c15-medium-normal0,medium,normal,0,new,2150,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,95,-1901324543,same
c15-medium-normal0,medium,normal,1,old,1180,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,101,-1901324543,
c15-medium-normal0,medium,normal,1,new,2093,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,95,-1901324543,
c15-medium-normal0,medium,normal,2,old,1306,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,121,-1901324543,
c15-medium-normal0,medium,normal,2,new,2120,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,95,-1901324543,
c15-medium-normal0,medium,normal,3,old,1394,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,101,-1901324543,
c15-medium-normal0,medium,normal,3,new,2155,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,97,-1901324543,
c15-medium-normal0,medium,normal,4,old,1196,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,95,-1901324543,
c15-medium-normal0,medium,normal,4,new,2145,0,0,0,0,0,0.0,382.0,1.0000,32,159,382.0,99,-1901324543,
c16-medium-normal1,medium,normal,0,old,2892,0,0,0,0,0,0.0,383.0,0.9762,33,156,383.0,101,1064717463,
c16-medium-normal1,medium,normal,0,new,3173,0,0,0,0,0,0.0,375.0,0.9762,40,152,375.0,97,240953115,same
c16-medium-normal1,medium,normal,1,old,2006,0,0,0,0,0,0.0,380.0,0.9762,38,158,380.0,97,128213203,
c16-medium-normal1,medium,normal,1,new,2335,0,0,0,0,0,0.0,386.0,0.9762,40,161,386.0,95,1582699535,
c16-medium-normal1,medium,normal,2,old,1580,0,0,0,0,0,0.0,385.0,0.9762,39,157,385.0,97,-1642614117,
c16-medium-normal1,medium,normal,2,new,2725,0,0,0,0,0,0.0,389.0,0.9762,33,152,389.0,96,1132331705,
c16-medium-normal1,medium,normal,3,old,2399,0,0,0,0,0,0.0,383.0,0.9762,33,156,383.0,119,1064717463,
c16-medium-normal1,medium,normal,3,new,2500,0,0,0,0,0,0.0,384.0,0.9762,40,149,384.0,97,1759123806,
c16-medium-normal1,medium,normal,4,old,2724,0,0,0,0,0,0.0,383.0,0.9762,33,156,383.0,97,1064717463,
c16-medium-normal1,medium,normal,4,new,3439,0,0,0,0,0,0.0,385.0,0.9762,49,150,385.0,96,2063608569,
c17-medium-dense0,medium,dense,0,old,20452,1,0,0,0,2,20000.0,6697.0,0.9268,209,304,26697.0,1309,258384236,
c17-medium-dense0,medium,dense,0,new,20418,1,0,0,0,2,20000.0,6819.0,0.9268,223,300,26819.0,1482,-1767498922,same
c17-medium-dense0,medium,dense,1,old,15489,0,0,0,0,2,20000.0,7101.0,0.9268,197,297,27101.0,1545,-11357866,
c17-medium-dense0,medium,dense,1,new,13840,0,0,0,0,2,20000.0,6880.0,0.9268,216,286,26880.0,1545,-1047090598,
c17-medium-dense0,medium,dense,2,old,15389,0,0,0,0,2,20000.0,6945.0,0.9268,208,291,26945.0,1470,643646596,
c17-medium-dense0,medium,dense,2,new,13916,0,0,0,0,2,20000.0,7092.0,0.9268,205,296,27092.0,1588,-1421127814,
c17-medium-dense0,medium,dense,3,old,13180,0,0,0,0,2,20000.0,7005.0,0.9268,211,321,27005.0,1522,71281586,
c17-medium-dense0,medium,dense,3,new,15001,0,0,0,0,2,20000.0,7185.0,0.9268,195,315,27185.0,1501,1378321762,
c17-medium-dense0,medium,dense,4,old,11387,0,0,0,0,2,20000.0,6986.0,0.9268,203,308,26986.0,1529,83502406,
c17-medium-dense0,medium,dense,4,new,14258,0,0,0,0,2,20000.0,7109.0,0.9268,193,301,27109.0,1549,2081351136,
c18-medium-dense1,medium,dense,0,old,15022,0,0,0,0,3,30000.0,7932.0,0.9388,175,327,37932.0,1463,1554723949,
c18-medium-dense1,medium,dense,0,new,12747,0,0,0,0,3,30000.0,7854.0,0.9388,162,329,37854.0,1335,-1328057479,same
c18-medium-dense1,medium,dense,1,old,12456,0,0,0,0,3,30000.0,7882.0,0.9388,183,326,37882.0,1292,-217254147,
c18-medium-dense1,medium,dense,1,new,12678,0,0,0,0,3,30000.0,8190.0,0.9388,164,356,38190.0,1369,-1717629153,
c18-medium-dense1,medium,dense,2,old,11204,0,0,0,0,3,30000.0,8131.0,0.9388,159,327,38131.0,1472,-1319055577,
c18-medium-dense1,medium,dense,2,new,12414,0,0,0,0,3,30000.0,8040.0,0.9388,183,326,38040.0,1352,-2070777677,
c18-medium-dense1,medium,dense,3,old,12876,0,0,0,0,3,30000.0,8131.0,0.9388,166,327,38131.0,1362,-1988577795,
c18-medium-dense1,medium,dense,3,new,12841,0,0,0,0,3,30000.0,7858.0,0.9388,187,331,37858.0,1342,855975455,
c18-medium-dense1,medium,dense,4,old,12967,0,0,0,0,3,30000.0,7962.0,0.9388,172,325,37962.0,1402,-321074871,
c18-medium-dense1,medium,dense,4,new,13741,0,0,0,0,3,30000.0,8008.0,0.9388,195,334,38008.0,1367,-1280051113,
c19-medium-infeasible0,medium,infeasible,0,old,4067,0,0,0,0,71,710000.0,393.0,0.9444,189,250,710393.0,1100,-794468111,
c19-medium-infeasible0,medium,infeasible,0,new,5406,0,0,0,0,71,710000.0,369.0,0.9444,195,238,710369.0,150,8564426,same
c19-medium-infeasible0,medium,infeasible,1,old,4455,0,0,0,0,72,719000.0,394.0,0.9444,173,241,719394.0,141,360716988,
c19-medium-infeasible0,medium,infeasible,1,new,4649,0,0,0,0,74,738000.0,374.0,0.9444,164,247,738374.0,146,1092579175,
c19-medium-infeasible0,medium,infeasible,2,old,4380,0,0,0,0,72,720000.0,327.0,0.9444,184,232,720327.0,140,-833863281,
c19-medium-infeasible0,medium,infeasible,2,new,5301,0,0,0,0,72,719000.0,488.0,0.9444,207,247,719488.0,173,1402479235,
c19-medium-infeasible0,medium,infeasible,3,old,4109,0,0,0,0,74,739000.0,348.0,0.9444,156,227,739348.0,177,-2119931986,
c19-medium-infeasible0,medium,infeasible,3,new,5344,0,0,0,0,71,710000.0,346.0,0.9444,168,230,710346.0,140,-1737469062,
c19-medium-infeasible0,medium,infeasible,4,old,4984,0,0,0,0,71,710000.0,417.0,0.9444,170,269,710417.0,140,-1392294211,
c19-medium-infeasible0,medium,infeasible,4,new,5701,0,0,0,0,71,710000.0,462.0,0.9444,183,274,710462.0,147,393767149,
c20-medium-infeasible1,medium,infeasible,0,old,4351,0,0,0,0,71,710000.0,355.0,0.9286,183,231,710355.0,114,1344772232,
c20-medium-infeasible1,medium,infeasible,0,new,4879,0,0,0,0,70,700000.0,392.0,0.9286,179,245,700392.0,142,-1997503739,same
c20-medium-infeasible1,medium,infeasible,1,old,4955,0,0,0,0,73,728000.0,396.0,0.9286,183,250,728396.0,140,960726637,
c20-medium-infeasible1,medium,infeasible,1,new,4295,0,0,0,0,71,710000.0,407.0,0.9286,192,250,710407.0,118,219808995,
c20-medium-infeasible1,medium,infeasible,2,old,4282,0,0,0,0,70,700000.0,442.0,0.9286,188,262,700442.0,114,823233225,
c20-medium-infeasible1,medium,infeasible,2,new,4598,0,0,0,0,71,710000.0,335.0,0.9286,193,228,710335.0,134,-1825315716,
c20-medium-infeasible1,medium,infeasible,3,old,4061,0,0,0,0,71,710000.0,368.0,0.9286,171,241,710368.0,116,-939284178,
c20-medium-infeasible1,medium,infeasible,3,new,4087,0,0,0,0,71,710000.0,414.0,0.9286,182,264,710414.0,134,2011519789,
c20-medium-infeasible1,medium,infeasible,4,old,4325,0,0,0,0,71,710000.0,341.0,0.9286,181,231,710341.0,116,1131914505,
c20-medium-infeasible1,medium,infeasible,4,new,4218,0,0,0,0,71,710000.0,366.0,0.9286,162,240,710366.0,138,848534719,
c21-medium-wishheavy0,medium,wishheavy,0,old,1484,0,0,0,0,20,198000.0,1036.0,0.9650,36,282,199036.0,123,1855237922,
c21-medium-wishheavy0,medium,wishheavy,0,new,1841,0,0,0,0,20,198000.0,1038.0,0.9650,37,283,199038.0,125,921656352,same
