case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c33-large-infeasible0,large,infeasible,1,new,39192,0,0,0,0,129,1288000.0,721.0,0.9712,340,476,1288721.0,200,-1156556016,
c34-large-infeasible1,large,infeasible,0,old,31738,0,0,0,0,126,1259000.0,854.0,0.9494,309,539,1259854.0,197,-510546470,
c34-large-infeasible1,large,infeasible,0,new,43276,1,0,0,0,124,1239000.0,834.0,0.9494,309,538,1239834.0,245,393831658,same
c34-large-infeasible1,large,infeasible,1,old,47666,1,0,0,0,124,1240000.0,730.0,0.9494,350,472,1240730.0,244,-771720486,
c34-large-infeasible1,large,infeasible,1,new,34365,0,0,0,0,125,1249000.0,699.0,0.9494,352,477,1249699.0,170,354944840,
c35-large-wishheavy0,large,wishheavy,0,old,8095,0,0,0,0,33,330000.0,2264.0,0.9570,63,541,332264.0,136,580499310,
c35-large-wishheavy0,large,wishheavy,0,new,8374,0,0,0,0,33,330000.0,2264.0,0.9570,63,541,332264.0,138,580499310,same
c35-large-wishheavy0,large,wishheavy,1,old,4736,0,0,0,0,33,330000.0,2263.0,0.9570,58,540,332263.0,144,960876625,
c35-large-wishheavy0,large,wishheavy,1,new,4590,0,0,0,0,33,330000.0,2263.0,0.9570,58,540,332263.0,115,960876625,
c36-large-wishheavy1,large,wishheavy,0,old,7718,0,0,0,0,39,390000.0,2341.0,0.9677,53,599,392341.0,378,-618037275,
c36-large-wishheavy1,large,wishheavy,0,new,10052,0,0,0,0,39,390000.0,2325.0,0.9677,62,591,392325.0,522,-1956739437,same
c36-large-wishheavy1,large,wishheavy,1,old,9165,0,0,0,0,39,390000.0,2335.0,0.9677,51,596,392335.0,625,99227917,
c36-large-wishheavy1,large,wishheavy,1,new,10113,0,0,0,0,39,390000.0,2333.0,0.9677,64,595,392333.0,557,-1600729871,
c37-large-forbidden0,large,forbidden,0,old,9292,0,0,0,0,0,0.0,1321.0,0.9540,49,334,1321.0,200,-931671775,
c37-large-forbidden0,large,forbidden,0,new,9447,0,0,0,0,0,0.0,1321.0,0.9540,49,334,1321.0,82,-931671775,same
c37-large-forbidden0,large,forbidden,1,old,9394,0,0,0,0,0,0.0,1321.0,0.9540,49,334,1321.0,100,-931671775,
c37-large-forbidden0,large,forbidden,1,new,9603,0,0,0,0,0,0.0,1321.0,0.9540,49,334,1321.0,98,-931671775,
c38-large-forbidden1,large,forbidden,0,old,11080,0,0,0,0,0,0.0,1207.0,0.9429,41,317,1207.0,118,693775453,
c38-large-forbidden1,large,forbidden,0,new,11310,0,0,0,0,0,0.0,1207.0,0.9429,41,317,1207.0,98,693775453,same
c38-large-forbidden1,large,forbidden,1,old,11291,0,0,0,0,0,0.0,1198.0,0.9429,41,312,1198.0,114,-1921910607,
c38-large-forbidden1,large,forbidden,1,new,11243,0,0,0,0,0,0.0,1198.0,0.9429,41,312,1198.0,80,-1921910607,
c39-large-c2deficit0,large,c2deficit,0,old,10609,0,0,0,0,0,0.0,1273.0,0.9326,41,340,1273.0,134,706917558,
c39-large-c2deficit0,large,c2deficit,0,new,10950,0,0,0,0,0,0.0,1273.0,0.9326,41,340,1273.0,144,706917558,same
c39-large-c2deficit0,large,c2deficit,1,old,10605,0,0,0,0,0,0.0,1273.0,0.9326,41,340,1273.0,146,706917558,
c39-large-c2deficit0,large,c2deficit,1,new,11026,0,0,0,0,0,0.0,1273.0,0.9326,41,340,1273.0,134,706917558,
