case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c25-medium-c2deficit0,medium,c2deficit,1,old,1270,0,0,0,0,0,0.0,436.0,0.9762,16,178,436.0,95,1757400159,
c25-medium-c2deficit0,medium,c2deficit,1,new,1293,0,0,0,0,0,0.0,436.0,0.9762,16,178,436.0,113,1757400159,
c26-medium-c2deficit1,medium,c2deficit,0,old,918,0,0,0,0,0,0.0,404.0,0.9048,34,167,404.0,96,1478212245,
c26-medium-c2deficit1,medium,c2deficit,0,new,941,0,0,0,0,0,0.0,404.0,0.9048,34,167,404.0,97,1478212245,same
c26-medium-c2deficit1,medium,c2deficit,1,old,934,0,0,0,0,0,0.0,404.0,0.9048,34,167,404.0,95,1478212245,
c26-medium-c2deficit1,medium,c2deficit,1,new,981,0,0,0,0,0,0.0,404.0,0.9048,34,167,404.0,95,1478212245,
c27-medium-c42pair0,medium,c42pair,0,old,663,0,0,0,0,0,0.0,444.0,0.9767,36,240,444.0,96,-455978035,
c27-medium-c42pair0,medium,c42pair,0,new,681,0,0,0,0,0,0.0,444.0,0.9767,36,240,444.0,102,-455978035,same
c27-medium-c42pair0,medium,c42pair,1,old,1652,0,0,0,0,0,0.0,441.0,0.9767,45,240,441.0,116,1090162351,
c27-medium-c42pair0,medium,c42pair,1,new,1713,0,0,0,0,0,0.0,441.0,0.9767,45,240,441.0,140,1090162351,
c28-medium-c42pair1,medium,c42pair,0,old,1632,0,0,0,0,0,0.0,425.0,0.9556,31,236,425.0,140,1341534557,
c28-medium-c42pair1,medium,c42pair,0,new,1633,0,0,0,0,0,0.0,425.0,0.9556,31,236,425.0,170,1341534557,same
c28-medium-c42pair1,medium,c42pair,1,old,1602,0,0,0,0,0,0.0,425.0,0.9556,31,236,425.0,140,1341534557,
c28-medium-c42pair1,medium,c42pair,1,new,1574,0,0,0,0,0,0.0,425.0,0.9556,31,236,425.0,139,1341534557,
c29-large-normal0,large,normal,0,old,6780,0,0,0,0,0,0.0,1183.0,0.9802,70,306,1183.0,146,-1513958025,
c29-large-normal0,large,normal,0,new,6883,0,0,0,0,0,0.0,1183.0,0.9802,70,306,1183.0,96,-1513958025,same
c29-large-normal0,large,normal,1,old,6702,0,0,0,0,0,0.0,1183.0,0.9802,70,306,1183.0,116,-1513958025,
c29-large-normal0,large,normal,1,new,6732,0,0,0,0,0,0.0,1183.0,0.9802,70,306,1183.0,98,-1513958025,
c30-large-normal1,large,normal,0,old,6711,0,0,0,0,0,0.0,1196.0,0.9831,43,314,1196.0,115,-207805145,
c30-large-normal1,large,normal,0,new,6475,0,0,0,0,0,0.0,1196.0,0.9831,43,314,1196.0,114,-207805145,same
c30-large-normal1,large,normal,1,old,6374,0,0,0,0,0,0.0,1196.0,0.9831,43,314,1196.0,116,-207805145,
c30-large-normal1,large,normal,1,new,6718,0,0,0,0,0,0.0,1196.0,0.9831,43,314,1196.0,114,-207805145,
c31-large-dense0,large,dense,0,old,13529,0,0,0,0,1,10000.0,673.0,0.9569,221,344,10673.0,112,-1651878427,
c31-large-dense0,large,dense,0,new,14022,0,0,0,0,1,10000.0,673.0,0.9569,221,344,10673.0,80,-1651878427,same
c31-large-dense0,large,dense,1,old,13861,0,0,0,0,1,10000.0,673.0,0.9569,221,344,10673.0,98,-1651878427,
c31-large-dense0,large,dense,1,new,13770,0,0,0,0,1,10000.0,673.0,0.9569,221,344,10673.0,96,-1651878427,
c32-large-dense1,large,dense,0,old,23359,0,0,0,0,0,0.0,608.0,0.9286,273,307,608.0,98,-796669887,
c32-large-dense1,large,dense,0,new,23391,0,0,0,0,0,0.0,608.0,0.9286,273,307,608.0,96,-796669887,same
c32-large-dense1,large,dense,1,old,21828,0,0,0,0,0,0.0,633.0,0.9286,267,320,633.0,115,1714962305,
c32-large-dense1,large,dense,1,new,21344,0,0,0,0,0,0.0,633.0,0.9286,267,320,633.0,97,1714962305,
c33-large-infeasible0,large,infeasible,0,old,41359,1,0,0,0,128,1278000.0,683.0,0.9712,329,459,1278683.0,169,1795550976,
c33-large-infeasible0,large,infeasible,0,new,41870,1,0,0,0,128,1278000.0,683.0,0.9712,329,459,1278683.0,162,1795550976,same
c33-large-infeasible0,large,infeasible,1,old,32800,0,0,0,0,129,1288000.0,748.0,0.9712,334,489,1288748.0,168,-1304453072,
c33-large-infeasible0,large,infeasible,1,new,32739,0,0,0,0,129,1288000.0,748.0,0.9712,334,489,1288748.0,194,-1304453072,
